;Author username;Author tag;Author avatar;Is bot;Date;Content;Mentions;Attachments;channel;sentiment_roberta;score_roberta
2780;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;30/03/2022 14:58:56;Nothing wrong;lastonehere#3180;;sa_askaquestion;Neutral;0.5624923706054688
2781;lastonehere;#3180;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;30/03/2022 14:53:59;Brand new at this Just bought resources for my two ships 4 purchases cost pennies in atlas but $10 usd in sol what the heck What am i doing wrong Thanks.;;;sa_askaquestion;Negative;0.8874214887619019
2782;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;30/03/2022 14:27:41;I do not believe the subsidies will return but others may be able to provide a more definitive answer on that.;attel_malagate#2004;;sa_askaquestion;Negative;0.5911906361579895
2783;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;30/03/2022 14:26:27;There are no other options for in-game atlas staking atm;attel_malagate#2004;;sa_askaquestion;Neutral;0.5074675679206848
2784;attel_malagate;#2004;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;30/03/2022 14:23:39;hi there Atlas can someone please tell me if the rewards in the atlas-ray pool at Raydium have stopped Will they start again in the future? If not is it possible to stake atlas single asset somewhere in the game other than buying NFT in game?;;;sa_askaquestion;Neutral;0.9234769344329834
2785;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;30/03/2022 14:05:40;I'll take it from there thx;Darwiin#0001;;sa_askaquestion;Neutral;0.5775706171989441
2786;Darwiin;#0001;https://cdn.discordapp.com/avatars/303896349919936513/98f6d912ecfd82c1aa78779292df60dc.png;No;30/03/2022 12:37:48;<#850121452303679538>;Lucas Lima#2154;;sa_askaquestion;Neutral;0.8414419293403625
2787;Lucas Lima;#2154;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;30/03/2022 12:18:30;Não chegou os itens que comprei gastei atlas e at agora não chegou ..;;;sa_askaquestion;Neutral;0.7840749621391296
2788;krø;#9526;https://cdn.discordapp.com/avatars/681407658049273887/f9b5eb4951767d09bfdd26b67da0cece.png;No;30/03/2022 12:01:27;or get bigger ships bigger ships don't need to be re-supplied daily;;;sa_askaquestion;Neutral;0.6594154238700867
2789;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 07:55:53;just resupply all once a day or at least the ones that will runout within the same day;Gerb#0777;;sa_askaquestion;Neutral;0.8104634284973145
2790;Gerb;#0777;https://cdn.discordapp.com/avatars/667261791750979603/da3c6bdc4ea127fda1bba94f0a48bb67.png;No;30/03/2022 07:54:17;Even the simple repetitive and predictable ones;;;sa_askaquestion;Negative;0.7404885292053223
2791;Gerb;#0777;https://cdn.discordapp.com/avatars/667261791750979603/da3c6bdc4ea127fda1bba94f0a48bb67.png;No;30/03/2022 07:53:51;and end up having to Approve every single transaction;;;sa_askaquestion;Neutral;0.7282096743583679
2792;Gerb;#0777;https://cdn.discordapp.com/avatars/667261791750979603/da3c6bdc4ea127fda1bba94f0a48bb67.png;No;30/03/2022 07:53:40;I just don't want it to get exaggerated;;;sa_askaquestion;Negative;0.4957548975944519
2793;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 07:33:34;you can use a code for that that would go against the fundamentals of crypto;Gerb#0777;;sa_askaquestion;Negative;0.7539454102516174
2794;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 07:33:00;sometimes;Gerb#0777;;sa_askaquestion;Neutral;0.6370278000831604
2795;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 07:32:55;yes;Gerb#0777;;sa_askaquestion;Positive;0.4800680875778198
2796;Gerb;#0777;https://cdn.discordapp.com/avatars/667261791750979603/da3c6bdc4ea127fda1bba94f0a48bb67.png;No;30/03/2022 06:34:50;Maybe a streamlined approval process or a Trust this Website option;;;sa_askaquestion;Neutral;0.8264259099960327
2797;Gerb;#0777;https://cdn.discordapp.com/avatars/667261791750979603/da3c6bdc4ea127fda1bba94f0a48bb67.png;No;30/03/2022 06:34:26;This gets annoying to have to do it every single time;;;sa_askaquestion;Negative;0.8830516934394836
2798;Gerb;#0777;https://cdn.discordapp.com/avatars/667261791750979603/da3c6bdc4ea127fda1bba94f0a48bb67.png;No;30/03/2022 06:34:17;Do I have to verify every single transaction in the Faction Fleet?;;;sa_askaquestion;Neutral;0.9024019241333008
2799;Cosmo;#8795;https://cdn.discordapp.com/avatars/472484731867627533/bb51820c45e70cdf2e99b32c1b002589.png;No;30/03/2022 06:27:22;you can only buy it as of now i sawp for it on raydium;CryptoCat#8985;;sa_askaquestion;Neutral;0.9311174154281616
2800;CryptoCat;#8985;https://cdn.discordapp.com/avatars/405731224598872067/8b36743cbcebb66d2cc5da8211a2ffac.png;No;30/03/2022 06:26:00;How do you earn POLIS I see how you earn atlas Thanks.;Cosmo#8795;;sa_askaquestion;Neutral;0.8508585095405579
2801;CryptoCat;#8985;https://cdn.discordapp.com/avatars/405731224598872067/8b36743cbcebb66d2cc5da8211a2ffac.png;No;30/03/2022 06:20:34;Can ship be upgraded or is it just buying a new ship.;;;sa_askaquestion;Neutral;0.8864102363586426
2802;Cosmo;#8795;https://cdn.discordapp.com/avatars/472484731867627533/bb51820c45e70cdf2e99b32c1b002589.png;No;30/03/2022 06:20:19;Everybody starts somewhere;CryptoCat#8985;;sa_askaquestion;Neutral;0.6001694202423096
2803;CryptoCat;#8985;https://cdn.discordapp.com/avatars/405731224598872067/8b36743cbcebb66d2cc5da8211a2ffac.png;No;30/03/2022 06:20:08;just getting started wow there are people making some bank here My ship is weak lol;Cosmo#8795;;sa_askaquestion;Positive;0.48997849225997925
2804;Cosmo;#8795;https://cdn.discordapp.com/avatars/472484731867627533/bb51820c45e70cdf2e99b32c1b002589.png;No;30/03/2022 06:19:28;Yes;CryptoCat#8985;;sa_askaquestion;Positive;0.4553408920764923
2805;CryptoCat;#8985;https://cdn.discordapp.com/avatars/405731224598872067/8b36743cbcebb66d2cc5da8211a2ffac.png;No;30/03/2022 06:11:11;Hi all is staking a ship just buying it and adding resources and sending it on a mission is this considered staking?;;;sa_askaquestion;Neutral;0.9264788031578064
2806;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 04:46:56;Did you buy resources daily and make sure nothing ran out?;RP#7877;;sa_askaquestion;Neutral;0.872680127620697
2807;RP;#7877;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;30/03/2022 04:32:57;My ship is not earning from staking It is showed that will earn 0,8 atlas per day have earned nothing;;;sa_askaquestion;Negative;0.7906582355499268
2808;Barre;#2479;https://cdn.discordapp.com/avatars/206125332648951808/a_e65ea8995b333458ea5562f2616104e3.gif;No;30/03/2022 00:35:12;you'll need to have like .2 in Sol in your wallet to cover all the rent accounts that get opened though;;;sa_askaquestion;Neutral;0.8585304021835327
2809;Barre;#2479;https://cdn.discordapp.com/avatars/206125332648951808/a_e65ea8995b333458ea5562f2616104e3.gif;No;30/03/2022 00:34:40;The smallest bike to get you on is around 10$;;;sa_askaquestion;Neutral;0.8296458125114441
2810;ShuaRussian;#5874;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;30/03/2022 00:27:04;Hi is there a minimum amount requirement to invest in the crypto for this game Or can I invest any amount I want?;;;sa_askaquestion;Neutral;0.856819748878479
2811;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;29/03/2022 23:58:05;the game is releasing modularly over many years full AAA unreal engine 5 game is still many years away 4-6 years at the least.;LuchomasVC#8466;;sa_askaquestion;Neutral;0.6418872475624084
2812;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;29/03/2022 23:57:10;"This is a real game it is currently in development it will be releasing modularly both in terms of the web browser and Unreal engine 5 AAA game versions at the moment the primary module given to us is web browser gamified staking with our ships For now that is how you play There wont't be any ""action till atleast the next modular release";SlayForDead (Слай)#6671;;sa_askaquestion;Neutral;0.6271677613258362
2813;LuchomasVC;#8466;https://cdn.discordapp.com/avatars/307670950407831552/0a5428744810dafc02ae12a34830da6f.png;No;29/03/2022 23:25:53;do we know the launch quarter of the game?;;;sa_askaquestion;Neutral;0.9537569284439087
2814;SlayForDead (Слай);#6671;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;29/03/2022 23:25:47;i didnt get it This is like a real game or it's like buy ship stack it and that's all How to play I read that there is only browser version yet but i cant find any action in it also...;;;sa_askaquestion;Negative;0.8175145983695984
2815;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;29/03/2022 23:21:07;Have you kept it supplied with food fuel ammo and in repair?;RP#7877;;sa_askaquestion;Neutral;0.8847814798355103
2816;RP;#7877;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;29/03/2022 23:10:12;But I’m not receiving the atlas regarding the staking;;;sa_askaquestion;Neutral;0.642753005027771
2817;RP;#7877;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;29/03/2022 23:09:26;Sorry it is at the fraction fleet and not at the inventory,;;;sa_askaquestion;Neutral;0.5949109196662903
2818;RP;#7877;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;29/03/2022 23:04:10;Some months ago I bough one Ope Jet It is showed as top asset at my profile but I do not own it anymore Can anyone help me understand what happened?;;;sa_askaquestion;Negative;0.5109430551528931
2819;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;29/03/2022 17:07:22;https://discord.com/channels/789226204980707409/819350960077537310/918461702784319518;FLAymarr#2695;;sa_askaquestion;Neutral;0.839866042137146
2820;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;29/03/2022 17:04:42;https://medium.com/star-atlas/firmam3ntal-star-makers-digital-fashion-collection-star-atlas-the-fabricant-f95b87d1c34;FLAymarr#2695;;sa_askaquestion;Neutral;0.8816158175468445
2821;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;29/03/2022 17:03:47;ah there is a few im to lazy to search sorry;;;sa_askaquestion;Negative;0.6411457061767578
2822;FLAymarr;#2695;https://cdn.discordapp.com/avatars/417779091136184321/721f30b63b0caccff38b0d17d2a3298f.png;No;29/03/2022 17:01:19;i can't go through your link 😦;;;sa_askaquestion;Negative;0.7991640567779541
2823;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;29/03/2022 17:00:53;for example https://discord.com/channels/789226204980707409/874822797711507486/928643847523815425 but there is more also some company made stuff;FLAymarr#2695;;sa_askaquestion;Neutral;0.8902925848960876
2824;FLAymarr;#2695;https://cdn.discordapp.com/avatars/417779091136184321/721f30b63b0caccff38b0d17d2a3298f.png;No;29/03/2022 17:00:44;if it takes years might be interesting begin now to train are the 3D files (ships or characters online free to download ?;;;sa_askaquestion;Neutral;0.8510068655014038
2825;FLAymarr;#2695;https://cdn.discordapp.com/avatars/417779091136184321/721f30b63b0caccff38b0d17d2a3298f.png;No;29/03/2022 16:59:09;oWWW how so ?;odvb#5100;;sa_askaquestion;Neutral;0.9179950952529907
2826;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;29/03/2022 16:58:58;there is a few people already creating stuff;;;sa_askaquestion;Neutral;0.8836269378662109
2827;FLAymarr;#2695;https://cdn.discordapp.com/avatars/417779091136184321/721f30b63b0caccff38b0d17d2a3298f.png;No;29/03/2022 16:58:58;thanks for the answer;;;sa_askaquestion;Positive;0.7661213874816895
2828;FLAymarr;#2695;https://cdn.discordapp.com/avatars/417779091136184321/721f30b63b0caccff38b0d17d2a3298f.png;No;29/03/2022 16:58:46;ofc;odvb#5100;;sa_askaquestion;Neutral;0.5899085998535156
2829;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;29/03/2022 16:58:18;maybe at a far point in the future things like that could happen guilds brining in their art and people creating clothes and costum paintjobs and so on.. but as i said we have to be very patient i think it will take years;FLAymarr#2695;;sa_askaquestion;Neutral;0.7117226719856262
2830;FLAymarr;#2695;https://cdn.discordapp.com/avatars/417779091136184321/721f30b63b0caccff38b0d17d2a3298f.png;No;29/03/2022 16:43:16;like give artists their chance to express themselves in the metaverse permissionless ?;;;sa_askaquestion;Neutral;0.8142829537391663
2831;FLAymarr;#2695;https://cdn.discordapp.com/avatars/417779091136184321/721f30b63b0caccff38b0d17d2a3298f.png;No;29/03/2022 16:42:36;will the Star atlas users be able to make their own skins for their ships ?;;;sa_askaquestion;Neutral;0.9355670213699341
2832;FLAymarr;#2695;https://cdn.discordapp.com/avatars/417779091136184321/721f30b63b0caccff38b0d17d2a3298f.png;No;29/03/2022 16:41:53;hello guys;;;sa_askaquestion;Positive;0.5251830220222473
2833;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;29/03/2022 16:06:17;no fixed date yet;iris#5374;;sa_askaquestion;Neutral;0.6873493790626526
2834;iris;#5374;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;29/03/2022 15:57:07;Guys newbie here when is the release date of the playable mini game and main game deeply appreciated thank you;;;sa_askaquestion;Positive;0.8510855436325073
2835;🩸 BDLRampage;#5987;https://cdn.discordapp.com/avatars/543496821226602496/82a73628865f514d5f7b054f616d643c.png;No;29/03/2022 15:48:57;ok sounds good will do;;;sa_askaquestion;Positive;0.9520690441131592
2836;DegenGenerati◎n;#4206;https://cdn.discordapp.com/avatars/706781653695070218/ca8617178727ca9c4197130930dd2754.png;No;29/03/2022 15:47:30;If this is the SA website you probably should take a screenshot and repeort to <#921264243439992842 As this is a community channel only That report will be sent to DEVs to check;🩸 BDLRampage#5987;;sa_askaquestion;Neutral;0.861530065536499
2837;🩸 BDLRampage;#5987;https://cdn.discordapp.com/avatars/543496821226602496/82a73628865f514d5f7b054f616d643c.png;No;29/03/2022 15:45:52;then you scroll down and it shows some of the ships you own along with the value of those ships the value is way off;;;sa_askaquestion;Negative;0.5660979151725769
2838;🩸 BDLRampage;#5987;https://cdn.discordapp.com/avatars/543496821226602496/82a73628865f514d5f7b054f616d643c.png;No;29/03/2022 15:45:35;and total value of assets;;;sa_askaquestion;Neutral;0.7927753329277039
2839;🩸 BDLRampage;#5987;https://cdn.discordapp.com/avatars/543496821226602496/82a73628865f514d5f7b054f616d643c.png;No;29/03/2022 15:45:28;when you click on your wallet and can see your profile it shows your total assets;;;sa_askaquestion;Neutral;0.9072450995445251
2840;🩸 BDLRampage;#5987;https://cdn.discordapp.com/avatars/543496821226602496/82a73628865f514d5f7b054f616d643c.png;No;29/03/2022 15:45:17;I know that's what i'm sayin;;;sa_askaquestion;Neutral;0.7670740485191345
2841;DegenGenerati◎n;#4206;https://cdn.discordapp.com/avatars/706781653695070218/ca8617178727ca9c4197130930dd2754.png;No;29/03/2022 15:45:05;Which wallet summary X4 is definitely not $13 anymore;🩸 BDLRampage#5987;;sa_askaquestion;Neutral;0.545891523361206
2842;🩸 BDLRampage;#5987;https://cdn.discordapp.com/avatars/543496821226602496/82a73628865f514d5f7b054f616d643c.png;No;29/03/2022 15:41:35;<@!706781653695070218>;DegenGenerati◎n#4206;;sa_askaquestion;Neutral;0.7662427425384521
2843;🩸 BDLRampage;#5987;https://cdn.discordapp.com/avatars/543496821226602496/82a73628865f514d5f7b054f616d643c.png;No;29/03/2022 15:28:55;Curious why is the total value of ships not reflected correctly when we look at our wallet summary It's showing a Unibomba being worth 32 when at the very least i see it listed for 35 it also lists the X4 being worth 13 when at minimum it's selling for 15.29 This also affects total wallet value Thoughts?;;;sa_askaquestion;Negative;0.529883623123169
2844;DegenGenerati◎n;#4206;https://cdn.discordapp.com/avatars/706781653695070218/ca8617178727ca9c4197130930dd2754.png;No;29/03/2022 12:22:40;That’s actually a price chart not a mkt cap chart (CMC mkt cap is wrong BTW) But I get your point on performance All I can ask u to compare is $SLP or thetan or whatever gaming tokens have taken a huge hit in past months…;Erwan#8581;;sa_askaquestion;Neutral;0.5048288702964783
2845;Erwan;#8581;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;29/03/2022 11:37:45;But is the SA's marketcap going down like this do we have infos ?;DegenGenerati◎n#4206;https://cdn.discordapp.com/attachments/950465096377835600/958298914275065876/Capture_decran_2022-03-29_a_11.37.22.png;sa_askaquestion;Neutral;0.7218762636184692
