;id;url;created_at;author_id;conversation_id;in_reply_to_user_id;reply_count;like_count;retweet_count;quote_count;context_annotations;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta;date
3909;1523992024168288256;https://twitter.com/twitter/statuses/1523992024168288256;2022-05-10 11:43:07+00:00;1365278453793132551;1523992024168288256;;1;11;9;6;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1301195966125494272', 'name': '$BTC'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1301229157511168001', 'name': '$ETH'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1303005941617491968', 'name': '$BNB'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}];"👉 I just joined the movement! #BlueZilla's making #MoveZ!

🔥Go and enter to join the movement @movez_app

TG: https://t.co/dOjX9wr4eL

#movetoearn #m2e $btc $eth #bitcoin #metaverse #crypto $bnb #bscgem #bnbchain $nft #nft #stepn #gmt $gmt https://t.co/RKluW8taEp";I just joined the movement #BlueZilla's making #MoveZ! 🔥Go and enter to join the movement _app TG https://t.co/dOjX9wr4eL #movetoearn #m2e $btc $eth #bitcoin #metaverse #crypto $bnb #bscgem #bnbchain $nft #nft #stepn #gmt $gmt https://t.co/RKluW8taEp;[{'label': 'Positive', 'score': 0.7661468982696533}];Positive;0.7661468982696533;2022-05-10
3907;1523992081794056192;https://twitter.com/twitter/statuses/1523992081794056192;2022-05-10 11:43:21+00:00;808742043728171010;1523968071731662850;9.365195718964388e+17;0;4;0;0;[];@AymericTrb @Krit_STEPN @Barndog_Solana @tyson_schubert @ClubSTEPNFrance @yawn_rong @jason_stepn @cyclefishrun @ktrainUSA_STEPN Awesome GST shoe 🤑;_STEPN _Solana _schubert _rong _stepn _STEPN Awesome GST shoe 🤑;[{'label': 'Positive', 'score': 0.9394049048423767}];Positive;0.9394049048423767;2022-05-10
3902;1523992160466612224;https://twitter.com/twitter/statuses/1523992160466612224;2022-05-10 11:43:40+00:00;27619548;1523992160466612224;;10;26;2;0;[];"Cant believe my therapist was right all along.
„Everytime you lose money, go for a long walk. You’ll feel much better.“

After 37 times I feel great!

Here’s a new #STEPN code 07825215 https://t.co/aEZgAsWoe6";Cant believe my therapist was right all along. „Everytime you lose money go for a long walk You’ll feel much better.“ After 37 times I feel great! Here’s a new #STEPN code 07825215 https://t.co/aEZgAsWoe6;[{'label': 'Positive', 'score': 0.9182009696960449}];Positive;0.9182009696960449;2022-05-10
3702;1523977737945628672;https://twitter.com/twitter/statuses/1523977737945628672;2022-05-10 10:46:21+00:00;1074006753266679809;1523977737945628672;;2;4;0;0;[];Two grey runners minted a green jogger. I love stepn so much. https://t.co/ttufB4126R;Two grey runners minted a green jogger I love stepn so much https://t.co/ttufB4126R;[{'label': 'Positive', 'score': 0.9662259817123413}];Positive;0.9662259817123413;2022-05-10
3720;1523977346469949440;https://twitter.com/twitter/statuses/1523977346469949440;2022-05-10 10:44:48+00:00;1186534289392857088;1523977346469949440;1.4548536041924977e+18;2;9;5;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}];"@YetiCoinEth is becoming expensive to get in even during the red market because more people on the daily are realising how valuable the #move2earn market is 💪🦾

@StrongYeti #YetiCoin #Cryptocrash #Bitcoin #cryptotrading #fitness #STEPN #Dotmoovs #GMT #nft";is becoming expensive to get in even during the red market because more people on the daily are realising how valuable the #move2earn market is 💪🦾 #YetiCoin #Cryptocrash #Bitcoin #cryptotrading #fitness #STEPN #Dotmoovs #GMT #nft;[{'label': 'Positive', 'score': 0.6807480454444885}];Positive;0.6807480454444885;2022-05-10
3714;1523977471271518209;https://twitter.com/twitter/statuses/1523977471271518209;2022-05-10 10:45:17+00:00;1435271598425133064;1523977471271518209;;2;13;3;3;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"📸 Meet ""BABYLONS GOD"" aka @BabylonsNFT! 

⚠️BETA GAME SOON⚠️

#TOTHEMOON POLY #binance #nftgame #cryptocurrency #PlayToEarn #NFTs #crypto #terraluna #BitcoinCrash #STEPN https://t.co/We6DKJewQ2";"Meet ""BABYLONS GOD aka ⚠️BETA GAME SOON⚠️ #TOTHEMOON POLY #binance #nftgame #cryptocurrency #PlayToEarn #NFTs #crypto #terraluna #BitcoinCrash #STEPN https://t.co/We6DKJewQ2";[{'label': 'Positive', 'score': 0.6306386590003967}];Positive;0.6306386590003967;2022-05-10
3785;1523985567037407233;https://twitter.com/twitter/statuses/1523985567037407233;2022-05-10 11:17:28+00:00;1523772903342456833;1523985567037407233;;1;6;3;0;[];"Come fren
FIRST AND ONLY #P2E #poop2earn

Missed $stepn get to $poopn

Portal: https://t.co/S0FnBGo1CY";Come fren FIRST AND ONLY #P2E #poop2earn Missed $stepn get to $poopn Portal https://t.co/S0FnBGo1CY;[{'label': 'Neutral', 'score': 0.5849852561950684}];Neutral;0.5849852561950684;2022-05-10
3792;1523985447575113730;https://twitter.com/twitter/statuses/1523985447575113730;2022-05-10 11:16:59+00:00;381351441;1523825881080160256;9.084966331968143e+17;1;4;0;0;[];@BithumbOfficial Gift me please STEPN;Gift me please STEPN;[{'label': 'Positive', 'score': 0.618511974811554}];Positive;0.618511974811554;2022-05-10
3738;1523981861806084099;https://twitter.com/twitter/statuses/1523981861806084099;2022-05-10 11:02:44+00:00;297565130;1523981861806084099;;1;5;0;0;[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"You own an #NFT, you walk, and you earn #GMT. 
There are a few steps in between, but eventually, you get paid in crypto if you simply walk. 
#CryptoNews @Stepnofficial #stepn #NFTProjects 
https://t.co/4qpCCkZtdh";You own an #NFT you walk and you earn #GMT There are a few steps in between but eventually you get paid in crypto if you simply walk #CryptoNews #stepn #NFTProjects https://t.co/4qpCCkZtdh;[{'label': 'Neutral', 'score': 0.6121253371238708}];Neutral;0.6121253371238708;2022-05-10
3736;1523981889065074688;https://twitter.com/twitter/statuses/1523981889065074688;2022-05-10 11:02:51+00:00;1186178697037877248;1523981889065074688;;1;15;0;0;[];"Share your stepn route/sights
https://t.co/L9RJ5XEM2P https://t.co/nmSuNlyZRT";Share your stepn route/sights https://t.co/L9RJ5XEM2P https://t.co/nmSuNlyZRT;[{'label': 'Neutral', 'score': 0.7666982412338257}];Neutral;0.7666982412338257;2022-05-10
3733;1523981905774981121;https://twitter.com/twitter/statuses/1523981905774981121;2022-05-10 11:02:55+00:00;230206137;1523981905774981121;;513;494;461;13;[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"I'm giving away 100 $GST to 5 people 20 $GST each

Follow me, follow @Stepnofficial, retweet this tweet and answer the question in comments. What's the revolutionary Web 3 concept that Stepn introduced?

""......."" to ""........""";"I'm giving away 100 $GST to 5 people 20 $GST each Follow me follow retweet this tweet and answer the question in comments What's the revolutionary Web 3 concept that Stepn introduced? ""....... to ""........""";[{'label': 'Neutral', 'score': 0.556078314781189}];Neutral;0.556078314781189;2022-05-10
2949;1523920477395116032;https://twitter.com/twitter/statuses/1523920477395116032;2022-05-10 06:58:49+00:00;1493641803790270470;1523917541663395840;1.4936418037902705e+18;5;35;8;1;[];"Winner will be annouced when we hit 1000 follower. 

We are almost there! #STEPN and #FLIPthetable give away!";Winner will be annouced when we hit 1000 follower We are almost there #STEPN and #FLIPthetable give away!;[{'label': 'Positive', 'score': 0.8339685797691345}];Positive;0.8339685797691345;2022-05-10
2944;1523920775169851393;https://twitter.com/twitter/statuses/1523920775169851393;2022-05-10 07:00:00+00:00;1496739007363170307;1523510929614270464;1.4390682750406533e+18;0;7;0;0;"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '1256236649253449729', 'name': 'Fashion & beauty'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1235998170233991168', 'name': 'Sneakers'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839543390668673024', 'name': 'Fashion'}}]";"@Stepnofficial Stepn gogo! 
Stepn is for sure the best you can do right now in crypto. I would love to have one of this genesis sneakers. Guys join this rocket before it starts
@NgocMinh8788 @lequangsang4582 @NgocNguyen11185";Stepn gogo Stepn is for sure the best you can do right now in crypto I would love to have one of this genesis sneakers Guys join this rocket before it starts;[{'label': 'Positive', 'score': 0.9686718583106995}];Positive;0.9686718583106995;2022-05-10
3040;1523928841219153921;https://twitter.com/twitter/statuses/1523928841219153921;2022-05-10 07:32:03+00:00;1473658499888463876;1523510929614270464;1.4390682750406533e+18;1;5;0;1;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}];"@Stepnofficial @solana
 
@binance
 
@MetaMask
 I started STEPN a fewer days ago. This was my first time to buy NFT!";I started STEPN a fewer days ago This was my first time to buy NFT!;[{'label': 'Positive', 'score': 0.7395740151405334}];Positive;0.7395740151405334;2022-05-10
3039;1523928849221931009;https://twitter.com/twitter/statuses/1523928849221931009;2022-05-10 07:32:05+00:00;2490989540;1523926952289005568;1.4602530737926636e+18;2;5;0;0;[];@CM_Gilgamesh You said that 50 bsc shoes will be distributed when stepn's official account has 500 thousand followers. When are the results announced? I wonder because I feel lucky😀;_Gilgamesh You said that 50 bsc shoes will be distributed when stepn's official account has 500 thousand followers When are the results announced I wonder because I feel lucky😀;[{'label': 'Positive', 'score': 0.8443531394004822}];Positive;0.8443531394004822;2022-05-10
3046;1523928677506945025;https://twitter.com/twitter/statuses/1523928677506945025;2022-05-10 07:31:24+00:00;1266539116344246274;1523928677506945025;;8;6;4;1;[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"CYCGO gogo! 🚀🚀🚀
CYCGO is for sure the best you can do right now in crypto. I would love to have one of this  CYCGO NFTS Cycle .Guys join this rocket before it starts

Nice project going to the moon soon

@CycGo_M2E

#nft #NFTGiveaways #M2E #STEPN #cryptocurrency https://t.co/BW98Zxvx81";CYCGO gogo 🚀🚀🚀 CYCGO is for sure the best you can do right now in crypto I would love to have one of this CYCGO NFTS Cycle .Guys join this rocket before it starts Nice project going to the moon soon _M2E #nft #NFTGiveaways #M2E #STEPN #cryptocurrency https://t.co/BW98Zxvx81;[{'label': 'Positive', 'score': 0.9828853607177734}];Positive;0.9828853607177734;2022-05-10
